IId sex Anho Population d_fibra p_vellongras peso_vivo
Merino47071 M 2023 Espinar 13.58 2.05 43.54
Merino47072 F 2023 Espinar 14.49 3.89 44.52
Merino47073 M 2023 Espinar 14.49 2.14 44.72
Merino47074 F 2023 Espinar 10.98 0.93 45.28
Merino47075 M 2023 Espinar 14.19 1.88 0
Merino47076 F 2023 Espinar 14.7 1.63 44.19
Merino47077 M 2023 Espinar 13.67 1.27 46.31
Merino47078 F 2023 Espinar 13.58 0 0
Merino47079 M 2023 Espinar 13.81 1.97 0
Merino47080 F 2023 Espinar 15.52 2.62 0
Merino47081 M 2023 Espinar 15.28 3.57 43.23
Merino47082 F 2023 Espinar 15.77 1.17 43.48
Merino47083 M 2023 Espinar 15.57 0 46.36
Merino47084 F 2023 Espinar 14.79 3.57 44.72
Merino47085 M 2023 Espinar 15.37 2.91 45.42
Merino47086 F 2023 Espinar 13.86 1.61 45.37
Merino47087 M 2023 Espinar 15.55 5.47 45.51
Merino47088 F 2023 Espinar 0 4.39 42.42
Merino47089 M 2023 Espinar 14.21 2.05 0
Merino47090 F 2023 Espinar 13.94 1.44 45.65
Merino47091 M 2023 Espinar 16.16 3.54 45.84
Merino47092 F 2023 Espinar 0 0.92 44.5
Merino47093 M 2023 Espinar 15.82 0 0
Merino47094 F 2023 Espinar 13.54 5.2 45.56
Merino47095 M 2023 Espinar 14.39 2.3 0
Merino47096 F 2023 Espinar 15.03 0.96 45.92
Merino47097 M 2023 Espinar 0 1.92 41.15
Merino47098 F 2023 Espinar 0 4.78 43.22
Merino47099 M 2023 Espinar 15.13 3.12 43.31
Merino47100 F 2023 Espinar 14.81 1.84 0
Merino47101 M 2023 Espinar 14.3 0 0
Merino47102 F 2023 Espinar 14.73 2.71 0
Merino47103 M 2023 Espinar 16.44 2.54 45.61
Merino47104 F 2023 Espinar 15.89 0.25 47.71
Merino47105 M 2023 Espinar 15.15 0.0100000000000002 43.56
Merino47106 F 2023 Espinar 16.65 0 43.44
Merino47107 M 2023 Espinar 15.68 3.81 45.09
Merino47108 F 2023 Espinar 14.34 2.83 44.97
Merino47109 M 2023 Espinar 15.42 1.69 43.19
Merino47110 F 2023 Espinar 14.55 1.29 44.07
Merino47111 M 2023 Espinar 0 1.12 45.39
Merino47112 F 2023 Espinar 16.4 0 43.03
Merino47113 M 2023 Espinar 16.4 0.1 0
Merino47114 F 2023 Espinar 14.04 3.54 45.68
Merino47115 M 2023 Espinar 15.39 3.09 45.16
Merino47116 F 2023 Espinar 0 2.72 44.27
Merino47117 M 2023 Espinar 13.13 2.68 43.79
Merino47118 F 2023 Espinar 13.78 0.14 43.74
Merino47119 M 2023 Espinar 14.68 4.18 45.3
Merino47120 F 2023 Espinar 15.28 3.55 43.89
Merino47121 M 2023 Espinar 14.34 4.19 45.11
Merino47122 F 2023 Espinar 14.4 1.6 0
Merino47123 M 2023 Espinar 15.57 2.03 43.38
Merino47124 F 2023 Espinar 13.94 0.6 45.47
Merino47125 M 2023 Espinar 15.02 1.46 45.16
Merino47126 F 2023 Espinar 13.23 0 43.37
Merino47127 M 2023 Espinar 15.47 0 45.18
Merino47128 F 2023 Espinar 13.19 3.58 45.21
Merino47129 M 2023 Espinar 12.7 2.83 45.74
Merino47130 F 2023 Espinar 12.58 3.52 0
Merino47131 M 2023 Espinar 16.32 0 43.06
Merino47132 F 2023 Espinar 15.87 3.07 44.09
Merino47133 M 2023 Espinar 14.65 2.06 43.22
Merino47134 F 2023 Espinar 0 2.08 44.29
Merino47135 M 2023 Espinar 14.05 3.34 45.42
Merino47136 F 2023 Espinar 12.71 0 45.73
Merino47137 M 2023 Espinar 16.33 3.35 44.12
Merino47138 F 2023 Espinar 13.75 2.01 44.6
Merino47139 M 2023 Espinar 15.31 1.87 44.42
Merino47140 F 2023 Espinar 14.54 4.03 43.39
Merino47141 M 2023 Espinar 0 0.21 0
Merino47142 F 2023 Espinar 13.25 3.93 44.37
Merino47143 M 2023 Espinar 0 3.15 43.35
Merino47144 F 2023 Espinar 14.94 2.89 44.17
Merino47145 M 2023 Espinar 15.78 5.13 44.27
Merino47146 F 2023 Espinar 15.92 2.72 44.34
Merino47147 M 2023 Espinar 14.15 2.96 0
Merino47148 F 2023 Espinar 0 1.74 46.04
Merino47149 M 2023 Espinar 14.18 0 43.82
Merino47150 F 2023 Espinar 13.96 0 44.75
Merino47151 M 2023 Espinar 15.4 0 43.57
Merino47152 F 2023 Espinar 13.68 4.26 42.67
Merino47153 M 2023 Espinar 15.09 2.18 0
Merino47154 F 2023 Espinar 0 0 46.8
Merino47155 M 2023 Espinar 14.24 1.53 0
Merino47156 F 2023 Espinar 16.13 1.41 43.81
Merino47157 M 2023 Espinar 13.29 2.33 0
Merino47158 F 2023 Espinar 13.88 0.84 46.54
Merino47159 M 2023 Espinar 12.99 1.31 0
Merino47160 F 2023 Espinar 13.45 0 0
Merino47161 M 2023 Espinar 13.98 1.44 45.56
Merino47162 F 2023 Espinar 14.91 2.95 44.62
Merino47163 M 2023 Espinar 13.76 0 0
Merino47164 F 2023 Espinar 16.12 3.06 44.82
Merino47165 M 2023 Espinar 13.44 2.45 0
Merino47166 F 2023 Espinar 13.42 0.2 45.1
Merino47167 M 2023 Espinar 14.78 0 45.57
Merino47168 F 2023 Espinar 14.96 3.32 0
Merino47169 M 2023 Espinar 13.48 0 0
Merino47170 F 2023 Espinar 15.09 0 45.1
Merino47171 M 2023 Espinar 16.33 4.25 46.55
Merino47172 F 2023 Espinar 15.11 4.01 45.7
Merino47173 M 2023 Espinar 0 1.18 42.95
Merino47174 F 2023 Espinar 0 4.11 45.3
Merino47175 M 2023 Espinar 12.98 3.45 46.39
Merino47176 F 2023 Espinar 0 0.74 43.63
Merino47177 M 2023 Espinar 14.55 2.99 43.13
Merino47178 F 2023 Espinar 0 3.4 42.84
Merino47179 M 2023 Espinar 14.86 0 43.84
Merino47180 F 2023 Espinar 15.73 3.64 0
Merino47181 M 2023 Espinar 14.46 2.19 0
Merino47182 F 2023 Espinar 15.37 0.0900000000000003 43.67
Merino47183 M 2023 Espinar 14.35 0.47 44.05
Merino47184 F 2023 Espinar 0 0.84 45.66
Merino47185 M 2023 Espinar 13.9 3.81 45.54
Merino47186 F 2023 Espinar 14.31 1.9 42.5
Merino47187 M 2023 Espinar 12.86 0 0
Merino47188 F 2023 Espinar 13.96 2.9 44.14
Merino47189 M 2023 Espinar 13.31 2.55 44.66
Merino47190 F 2023 Espinar 13.38 3.39 43.62
Merino47191 M 2023 Espinar 14.51 2.81 0
Merino47192 F 2023 Espinar 15.7 2.6 44.09
Merino47193 M 2023 Espinar 13.47 0 45.73
Merino47194 F 2023 Espinar 14.73 0.67 43.64
Merino47195 M 2023 Espinar 0 0 43.47
Merino47196 F 2023 Espinar 15.75 3.52 0
Merino47197 M 2023 Espinar 16.92 2.21 44.16
Merino47198 F 2023 Espinar 16.48 0 45.01
Merino47199 M 2023 Espinar 13.68 0 46.56
Merino47200 F 2023 Espinar 15 0.96 0
Merino47201 M 2023 Espinar 15.18 0.85 43.03
Merino47202 F 2023 Espinar 15.84 1.85 43.85
Merino47203 M 2023 Espinar 14.06 1.15 42.96
Merino47204 F 2023 Espinar 15.03 0.65 0
Merino47205 M 2023 Espinar 15.47 0 0
Merino47206 F 2023 Espinar 15.96 3.35 0
Merino47207 M 2023 Espinar 14.96 2.52 42.92
Merino47208 F 2023 Espinar 14.56 2.84 0
Merino47209 M 2023 Espinar 12.79 0.87 45.31
Merino47210 F 2023 Espinar 14.61 0 47.02
Merino47211 M 2023 Espinar 0 3.44 0
Merino47212 F 2023 Espinar 13.4 5.22 45.87
Merino47213 M 2023 Espinar 15.49 5.01 45.32
Merino47214 F 2023 Espinar 15.47 3.95 0
Merino47215 M 2023 Espinar 14.64 3.56 46.01
Merino47216 F 2023 Espinar 15.2 3.21 43.24
Merino47217 M 2023 Espinar 0 2.87 0
Merino47218 F 2023 Espinar 14.48 3.65 45.74
Merino47219 M 2023 Espinar 14.07 4.84 44.31
Merino47220 F 2023 Espinar 13.36 1.01 44.28
Merino47221 M 2023 Espinar 0 0 0
Merino47222 F 2023 Espinar 14.07 4.54 44.53
Merino47223 M 2023 Espinar 13.47 1.19 43.18
Merino47224 F 2023 Espinar 14.97 0.89 0
Merino47225 M 2023 Espinar 13.89 2.91 45.66
Merino47226 F 2023 Espinar 14.23 2.71 43.85
Merino47227 M 2023 Espinar 13.99 0 44.11
Merino47228 F 2023 Espinar 14.27 2.87 45.46
Merino47229 M 2023 Espinar 13.42 3.75 46.27
Merino47230 F 2023 Espinar 14.02 1.96 45.29
Merino47231 M 2023 Espinar 15.78 2.56 43.4
Merino47232 F 2023 Espinar 15.01 3.97 43.1
Merino47233 M 2023 Espinar 15.02 3.83 0
Merino47234 F 2023 Espinar 14.31 0 45.21
Merino47235 M 2023 Espinar 15.67 1.26 45.22
Merino47236 F 2023 Espinar 15.22 3.01 0
Merino47237 M 2023 Espinar 14.71 2.35 45.45
Merino47238 F 2023 Espinar 14.33 0 45.63
Merino47239 M 2023 Espinar 13.81 1.04 0
Merino47240 F 2023 Espinar 14.13 2.94 46.25
Merino47241 M 2023 Espinar 16.13 0 43.89
Merino47242 F 2023 Espinar 16.36 1.34 44.55
Merino47243 M 2023 Espinar 15.37 3.7 44.56
Merino47244 F 2023 Espinar 15.26 0 44.24
Merino47245 M 2023 Espinar 14.56 0.93 0
Merino47246 F 2023 Espinar 14.56 0 43.18
Merino47247 M 2023 Espinar 14.78 1.03 43.85
Merino47248 F 2023 Espinar 13.51 1.85 0
Merino47249 M 2023 Espinar 14.77 1.33 45.68
Merino47250 F 2023 Espinar 13.61 0 45.64
Merino47251 M 2023 Espinar 14.32 0 42.9
Merino47252 F 2023 Espinar 15.1 0 44.5
Merino47253 M 2023 Espinar 13.41 1.08 43.55
Merino47254 F 2023 Espinar 14.28 0.49 46.48
Merino47255 M 2023 Espinar 14.38 1.61 44.83
Merino47256 F 2023 Espinar 14.1 3.33 0
Merino47257 M 2023 Espinar 13.6 0 45.25
Merino47258 F 2023 Espinar 13.95 2.42 44.77
Merino47259 M 2023 Espinar 14.25 3.01 45
Merino47260 F 2023 Espinar 14.38 0.82 45.18
Merino47261 M 2023 Espinar 0 1.67 44.42
Merino47262 F 2023 Espinar 13.57 0.84 43.4
Merino47263 M 2023 Espinar 13.06 2.86 43.65
Merino47264 F 2023 Espinar 12.2 0 44.44
Merino47265 M 2023 Espinar 13.55 0 42.95
Merino47266 F 2023 Espinar 14.35 2.97 43.4
Merino47267 M 2023 Espinar 16.52 2.3 43.43
Merino47268 F 2023 Espinar 14.41 5.78 44.1
Merino47269 M 2023 Espinar 14.61 3.73 45.35
Merino47270 F 2023 Espinar 14.8 1.19 42.82
Merino47271 M 2023 Espinar 15.96 4.67 42.31
Merino47272 F 2023 Espinar 16.43 3.44 45.21
Merino47273 M 2023 Espinar 14.22 1.2 42.89
Merino47274 F 2023 Espinar 14.09 0 0
Merino47275 M 2023 Espinar 12.02 2.07 44.94
Merino47276 F 2023 Espinar 13.46 1.98 0
Merino47277 M 2023 Espinar 13.04 4.54 47.23
Merino47278 F 2023 Espinar 14.3 1.36 0
Merino47279 M 2023 Espinar 15.63 3.39 43.7
Merino47280 F 2023 Espinar 15.69 4.67 0
Merino47281 M 2023 Espinar 13.26 1.95 45.67
Merino47282 F 2023 Espinar 14.55 0 45.68
Merino47283 M 2023 Espinar 14.14 3.11 45.67
Merino47284 F 2023 Espinar 14.86 1.27 45.64
Merino47285 M 2023 Espinar 12.9 5.29 46.85
Merino47286 F 2023 Espinar 14 1.75 45.12
Merino47287 M 2023 Espinar 12.89 0.34 46.57
Merino47288 F 2023 Espinar 13.99 3.84 43.82
Merino47289 M 2023 Espinar 14.54 0 44.05
Merino47290 F 2023 Espinar 13.15 0.0900000000000003 46.28
Merino47291 M 2023 Espinar 14.48 1.86 43.36
Merino47292 F 2023 Espinar 0 1.37 42.74
Merino47293 M 2023 Espinar 0 6.04 45.63
Merino47294 F 2023 Espinar 0 2.49 45.06
Merino47295 M 2023 Espinar 12.94 2.96 46.4
Merino47296 F 2023 Espinar 13.21 2.17 0
Merino47297 M 2023 Espinar 15.63 0 41.67
Merino47298 F 2023 Espinar 13.08 1.03 0
Merino47299 M 2023 Espinar 14.44 0 43.97
Merino47300 F 2023 Espinar 13.33 4.73 45.9
Merino47301 M 2023 Espinar 14.35 0 44.05
Merino47302 F 2023 Espinar 14.89 1.19 42.08
Merino47303 M 2023 Espinar 13.55 3.01 46.07
Merino47304 F 2023 Espinar 14.29 4.16 44.81
Merino47305 M 2023 Espinar 13.04 3.79 0
Merino47306 F 2023 Espinar 14.14 0 46.32
Merino47307 M 2023 Espinar 12.8 0.86 44.48
Merino47308 F 2023 Espinar 13.64 1.87 45.78
Merino47309 M 2023 Espinar 14.68 2.54 0
Merino47310 F 2023 Espinar 14.22 0 43.99
Merino47311 M 2023 Espinar 13.46 4.84 46.95
Merino47312 F 2023 Espinar 12.48 4.54 45.26
Merino47313 M 2023 Espinar 14.22 3.08 44.64
Merino47314 F 2023 Espinar 13.05 0 43.91
Merino47315 M 2023 Espinar 13.94 3.99 0
Merino47316 F 2023 Espinar 14.76 2.42 45.05
Merino47317 M 2023 Espinar 12.38 0.34 46.23
Merino47318 F 2023 Espinar 15.47 1.46 0
Merino47319 M 2023 Espinar 13.38 0 0
Merino47320 F 2023 Espinar 14.54 2.25 45.08
Merino47321 M 2023 Espinar 15.87 1.14 45.07
Merino47322 F 2023 Espinar 14.96 0 44.9
Merino47323 M 2023 Espinar 14.63 1.9 43.9
Merino47324 F 2023 Espinar 14.93 2.32 41.95
Merino47325 M 2023 Espinar 12.3 3.21 0
Merino47326 F 2023 Espinar 14.13 3.15 43.97
Merino47327 M 2023 Espinar 0 0 43.9
Merino47328 F 2023 Espinar 14.36 1.94 0
Merino47329 M 2023 Espinar 13.92 5.23 0
Merino47330 F 2023 Espinar 14.04 2.78 0
Merino47331 M 2023 Espinar 13.6 1.27 0
Merino47332 F 2023 Espinar 14.76 3.1 45.01
Merino47333 M 2023 Espinar 14.05 1.79 44.29
Merino47334 F 2023 Espinar 14.98 3.44 45.53
Merino47335 M 2023 Espinar 15.55 5.22 46.47
Merino47336 F 2023 Espinar 16.87 0 43.89
Merino47337 M 2023 Espinar 15.38 2.7 44.48
Merino47338 F 2023 Espinar 13.26 2.17 0
Merino47339 M 2023 Espinar 14.52 1.93 43.85
Merino47340 F 2023 Espinar 12.08 1.79 43.77
Merino47341 M 2023 Espinar 14.51 5.89 45.6
Merino47342 F 2023 Espinar 0 2.99 45.68
Merino47343 M 2023 Espinar 14.17 2.01 42.91
Merino47344 F 2023 Espinar 14.87 2.53 44.65
Merino47345 M 2023 Espinar 0 3.29 0
Merino47346 F 2023 Espinar 15.26 0 43.67
Merino47347 M 2023 Espinar 14.61 1.48 45.3
Merino47348 F 2023 Espinar 12.23 0 45.15
Merino47349 M 2023 Espinar 0 2.37 45.75
Merino47350 F 2023 Espinar 0 0 43.8
Merino47351 M 2023 Espinar 14.32 1.7 42.92
Merino47352 F 2023 Espinar 13.82 1.93 43.23
Merino47353 M 2023 Espinar 13.27 0.56 43.92
Merino47354 F 2023 Espinar 12.09 2.63 43.26
Merino47355 M 2023 Espinar 13.41 4.73 45.44
Merino47356 F 2023 Espinar 13.44 0 0
Merino47357 M 2023 Espinar 13.32 2.47 45.26
Merino47358 F 2023 Espinar 13.89 2.11 0
Merino47359 M 2023 Espinar 0 1.6 0
Merino47360 F 2023 Espinar 14.08 2.03 0
Merino47361 M 2023 Espinar 14.79 0 43.46
Merino47362 F 2023 Espinar 14.06 0 0
Merino47363 M 2023 Espinar 13.13 4.3 45.57
Merino47364 F 2023 Espinar 0 2.86 45.26
Merino47365 M 2023 Espinar 12.56 5.73 46.41
Merino47366 F 2023 Espinar 12.38 0 0
Merino47367 M 2023 Espinar 15.14 0 44.48
Merino47368 F 2023 Espinar 15.08 1.73 44
Merino47369 M 2023 Espinar 13.25 1.06 45.91
Merino47370 F 2023 Espinar 13.21 0 48.01
Merino47371 M 2023 Espinar 16.41 0.39 0
Merino47372 F 2023 Espinar 14.96 3.6 42.96
Merino47373 M 2023 Espinar 14.01 0 46.7
Merino47374 F 2023 Espinar 14.54 5.38 46.43
Merino47375 M 2023 Espinar 12.56 2 45.42
Merino47376 F 2023 Espinar 15.01 2.41 46.28
Merino47377 M 2023 Espinar 13.24 0 43.05
Merino47378 F 2023 Espinar 13.27 1.96 44.72
Merino47379 M 2023 Espinar 14.74 1.35 45.17
Merino47380 F 2023 Espinar 15.6 0 44.83
Merino47381 M 2023 Espinar 13.7 0 44.13
Merino47382 F 2023 Espinar 12.49 0 44.46
Merino47383 M 2023 Espinar 12.88 1.28 45.8
Merino47384 F 2023 Espinar 14.89 2.8 44.19
Merino47385 M 2023 Espinar 15.56 0.53 44.21
Merino47386 F 2023 Espinar 12.04 0 44.27
Merino47387 M 2023 Espinar 15.6 4.77 43.39
Merino47388 F 2023 Espinar 13.1 3.36 43.36
Merino47389 M 2023 Espinar 15.26 1.19 46.26
Merino47390 F 2023 Espinar 14.37 2.17 44.41
Merino47391 M 2023 Espinar 16.47 0 43.13
Merino47392 F 2023 Espinar 16.88 0 0
Merino47393 M 2023 Espinar 14.79 0 43.2
Merino47394 F 2023 Espinar 12.06 0 42.83
Merino47395 M 2023 Espinar 14 0 45.28
Merino47396 F 2023 Espinar 0 0 45.32
Merino47397 M 2023 Espinar 13.81 2.81 0
Merino47398 F 2023 Espinar 13.06 2.06 43.2
Merino47399 M 2023 Espinar 13.8 1.45 43.93
Merino47400 F 2023 Espinar 13.37 3.52 0
Merino47401 M 2023 Espinar 13.25 1.05 44.66
Merino47402 F 2023 Espinar 13.87 0 44.79
Merino47403 M 2023 Espinar 0 0.65 44.07
Merino47404 F 2023 Espinar 13.81 2.44 44.09
Merino47405 M 2023 Espinar 13.29 1.58 45.96
Merino47406 F 2023 Espinar 13.88 0 45.57
Merino47407 M 2023 Espinar 13.6 3.44 45.96
Merino47408 F 2023 Espinar 14.49 0 44.08
Merino47409 M 2023 Espinar 13.65 3.25 43.49
Merino47410 F 2023 Espinar 12.43 0.91 44.76
Merino47411 M 2023 Espinar 13.95 1.56 0
Merino47412 F 2023 Espinar 13.31 0 45.38
Merino47413 M 2023 Espinar 15.16 0 41.82
Merino47414 F 2023 Espinar 14.59 1.96 43.5
Merino47415 M 2023 Espinar 15.05 0.81 0
Merino47416 F 2023 Espinar 13.94 4.18 0
Merino47417 M 2023 Espinar 11.78 2.66 41.92
Merino47418 F 2023 Espinar 13.66 1.76 46.49
Merino47419 M 2023 Espinar 14.98 0 43.26
Merino47420 F 2023 Espinar 0 2.7 0
Merino47421 M 2023 Espinar 15.14 2.08 44.86
Merino47422 F 2023 Espinar 15.09 1.91 44.49
Merino47423 M 2023 Espinar 12.75 2.32 46.05
Merino47424 F 2023 Espinar 0 1.65 0
Merino47425 M 2023 Espinar 14.53 4.68 45.82
Merino47426 F 2023 Espinar 13.98 2.71 43.52
Merino47427 M 2023 Espinar 0 0 43.47
Merino47428 F 2023 Espinar 14.93 2.73 45.01
Merino47429 M 2023 Espinar 0 0.46 45.09
Merino47430 F 2023 Espinar 0 1.43 42.13
Merino47431 M 2023 Espinar 16.46 2.75 44.6
Merino47432 F 2023 Espinar 0 0 43.82
Merino47433 M 2023 Espinar 13.36 4.33 46.79
Merino47434 F 2023 Espinar 14.62 0 47.3
Merino47435 M 2023 Espinar 13.63 3.94 44.73
Merino47436 F 2023 Espinar 12.07 6.53 0
Merino47437 M 2023 Espinar 13.74 3.22 0
Merino47438 F 2023 Espinar 0 2.1 0
Merino47439 M 2023 Espinar 13.16 2.71 43.48
Merino47440 F 2023 Espinar 14.64 3.55 46.88
Merino47441 M 2023 Espinar 15.21 1.73 43.86
Merino47442 F 2023 Espinar 14.8 1.88 44.22
Merino47443 M 2023 Espinar 0 0 47.55
Merino47444 F 2023 Espinar 0 4.22 45.5
Merino47445 M 2023 Espinar 14.52 0 0
Merino47446 F 2023 Espinar 12.7 0.06 45.3
Merino47447 M 2023 Espinar 11.8 0.82 0
Merino47448 F 2023 Espinar 14.54 1.22 44.39
Merino47449 M 2023 Espinar 15.09 5.32 46.86
Merino47450 F 2023 Espinar 14.59 0.26 45.75
Merino47451 M 2023 Espinar 14.43 3.55 0
Merino47452 F 2023 Espinar 12.62 2.95 44.62
Merino47453 M 2023 Espinar 13.33 0 44.15
Merino47454 F 2023 Espinar 11.97 1.76 43.74
Merino47455 M 2023 Espinar 0 1.36 44.65
Merino47456 F 2023 Espinar 13.5 0.31 42.69
Merino47457 M 2023 Espinar 15.33 0 45.07
Merino47458 F 2023 Espinar 13.52 5.57 44.97
Merino47459 M 2023 Espinar 14.94 1.81 43.67
Merino47460 F 2023 Espinar 14.84 2.98 42.4
Merino47461 M 2023 Espinar 14.77 3.33 0
Merino47462 F 2023 Espinar 0 0 44.48
Merino47463 M 2023 Espinar 14.56 0.97 45.15
Merino47464 F 2023 Espinar 15.16 0.19 45.49
Merino47465 M 2023 Espinar 14.67 1.92 41.83
Merino47466 F 2023 Espinar 13.87 0.4 43.25
Merino47467 M 2023 Espinar 15.82 5.1 46.15
Merino47468 F 2023 Espinar 13.6 2.27 44.29
Merino47469 M 2023 Espinar 14.71 1.75 44.4
Merino47470 F 2023 Espinar 14.52 1.84 43.42
Merino47471 M 2023 Espinar 12.09 0.86 42.42
Merino47472 F 2023 Espinar 11.61 2.98 43.41
Merino47473 M 2023 Espinar 0 3.41 42.3
Merino47474 F 2023 Espinar 14.48 1.22 43.02
Merino47475 M 2023 Espinar 11.41 1.68 46.13
Merino47476 F 2023 Espinar 13.43 3.17 44.67
Merino47477 M 2023 Espinar 14.02 0 44.02
Merino47478 F 2023 Espinar 14.4 2.14 43.81
Merino47479 M 2023 Espinar 14.83 0.5 45.32
Merino47480 F 2023 Espinar 13.98 0.17 43.58
Merino47481 M 2023 Espinar 14.18 0 43.77
Merino47482 F 2023 Espinar 0 1.06 43.55
Merino47483 M 2023 Espinar 15.28 0.61 43.83
Merino47484 F 2023 Espinar 16.64 0.89 44.05
Merino47485 M 2023 Espinar 14.54 2.49 45.15
Merino47486 F 2023 Espinar 15.18 1.84 44.81
Merino47487 M 2023 Espinar 13.06 2.26 45.8
Merino47488 F 2023 Espinar 13.17 1.68 0
Merino47489 M 2023 Espinar 14.88 3.29 0
Merino47490 F 2023 Espinar 0 4.07 44.75
Merino47491 M 2023 Espinar 15.38 3.59 0
Merino47492 F 2023 Espinar 14.96 3.97 42.89
Merino47493 M 2023 Espinar 13.97 3.18 45.03
Merino47494 F 2023 Espinar 15.69 2.17 45.02
Merino47495 M 2023 Espinar 11.92 0 45.58
Merino47496 F 2023 Espinar 13.59 3.88 46.73
Merino47497 M 2023 Espinar 13.44 0.75 42.74
Merino47498 F 2023 Espinar 13.74 0 44.11
Merino47499 M 2023 Espinar 13.99 0 44.85
Merino47500 F 2023 Espinar 13.39 0.29 43.84
Merino47501 M 2023 Espinar 14.73 2.69 0
Merino47502 F 2023 Espinar 16.29 1.37 44.89
Merino47503 M 2023 Espinar 13.19 4.23 44.24
Merino47504 F 2023 Espinar 14.56 0.92 0
Merino47505 M 2023 Espinar 12.75 4.12 44.96
Merino47506 F 2023 Espinar 12.32 0.86 41.26
Merino47507 M 2023 Espinar 12.92 3.09 44.79
Merino47508 F 2023 Espinar 12.73 2.84 45.34
Merino47509 M 2023 Espinar 14.16 0.47 43.67
Merino47510 F 2023 Espinar 14.94 0 44.57
Merino47511 M 2023 Espinar 0 0.56 45.46
Merino47512 F 2023 Espinar 13.32 2.5 0
Merino47513 M 2023 Espinar 0 1.58 45.18
Merino47514 F 2023 Espinar 15.07 0 42.47
Merino47515 M 2023 Espinar 13.14 1.55 46
Merino47516 F 2023 Espinar 14.14 4.65 45.13
Merino47517 M 2023 Espinar 13.51 3.82 46.81
Merino47518 F 2023 Espinar 13.88 2.15 45.18
Merino47519 M 2023 Espinar 15.6 4.46 43.8
Merino47520 F 2023 Espinar 0 0 45.97
Merino47521 M 2023 Espinar 12.91 2.27 44.29
Merino47522 F 2023 Espinar 0 2.6 44.2
Merino47523 M 2023 Espinar 14.25 1.18 44.48
Merino47524 F 2023 Espinar 14.39 4.95 46.97
Merino47525 M 2023 Espinar 0 0 43.72
Merino47526 F 2023 Espinar 14.39 2.69 0
Merino47527 M 2023 Espinar 16.65 0 41.96
Merino47528 F 2023 Espinar 16.13 2.65 43.64
Merino47529 M 2023 Espinar 0 1.27 45.7
Merino47530 F 2023 Espinar 15.13 0.22 46.51
Merino47531 M 2023 Espinar 14.73 0.79 44.49
Merino47532 F 2023 Espinar 14.46 0 43.53
Merino47533 M 2023 Espinar 14.9 2.24 46.32
Merino47534 F 2023 Espinar 12.05 2.43 44.4
Merino47535 M 2023 Espinar 13.25 0 42.57
Merino47536 F 2023 Espinar 13.59 0 44.71
Merino47537 M 2023 Espinar 15.9 0 46.88
Merino47538 F 2023 Espinar 14.99 0 43.16
Merino47539 M 2023 Espinar 14.73 1.44 0
Merino47540 F 2023 Espinar 14.3 1.93 45.87
Merino47541 M 2023 Espinar 14.81 0.4 44.59
Merino47542 F 2023 Espinar 14.49 1.09 45.1
Merino47543 M 2023 Espinar 15.18 2.38 45.38
Merino47544 F 2023 Espinar 0 2.4 45.08
Merino47545 M 2023 Espinar 13.34 1.3 0
Merino47546 F 2023 Espinar 0 0 43.38
Merino47547 M 2023 Espinar 13.56 4.9 44.64
Merino47548 F 2023 Espinar 12.28 3.15 43.39
Merino47549 M 2023 Espinar 13.29 1.91 44.77
Merino47550 F 2023 Espinar 13.88 0 0
Merino47551 M 2023 Espinar 13.72 3.15 45.15
Merino47552 F 2023 Espinar 12.36 2.66 42.38
Merino47553 M 2023 Espinar 14.85 0 43.85
Merino47554 F 2023 Espinar 14.9 0 43.44
Merino47555 M 2023 Espinar 14.86 0 0
Merino47556 F 2023 Espinar 13.56 0 42.24
Merino47557 M 2023 Espinar 9.82 4.61 0
Merino47558 F 2023 Espinar 11.03 1.37 0
Merino47559 M 2023 Espinar 16.63 4.91 42.29
Merino47560 F 2023 Espinar 13.73 2.11 44.36
Merino47561 M 2023 Espinar 16 1.4 46.37
Merino47562 F 2023 Espinar 16.6 3.86 45.12
Merino47563 M 2023 Espinar 12.49 2.73 44.1
Merino47564 F 2023 Espinar 14.12 2.83 47.5
Merino47565 M 2023 Espinar 12.24 0 45.09
Merino47566 F 2023 Espinar 12.55 0 45.16
Merino47567 M 2023 Espinar 13.62 2.59 44.52
Merino47568 F 2023 Espinar 14.94 0 44.56
Merino47569 M 2023 Espinar 12.46 2.32 43.09
Merino47570 F 2023 Espinar 0 0 0
Merino47571 M 2023 Espinar 15.91 2.88 0
Merino47572 F 2023 Espinar 0 0 0
Merino47573 M 2023 Espinar 14.35 2.94 45.66
Merino47574 F 2023 Espinar 13.82 3.39 44.54
Merino47575 M 2023 Espinar 13.9 1.33 44.98
Merino47576 F 2023 Espinar 13.87 1.03 43.6
Merino47577 M 2023 Espinar 14.45 2.04 44.83
Merino47578 F 2023 Espinar 14.75 4.61 47.14
Merino47579 M 2023 Espinar 15.35 1.26 45.86
Merino47580 F 2023 Espinar 15.45 1.14 46.84
Merino47581 M 2023 Espinar 14.35 3.38 0
Merino47582 F 2023 Espinar 13.31 2.43 44.07
Merino47583 M 2023 Espinar 13.89 0 42.93
Merino47584 F 2023 Espinar 0 2.16 44.48
Merino47585 M 2023 Espinar 13.76 0.43 44.03
Merino47586 F 2023 Espinar 14.51 2.82 0
Merino47587 M 2023 Espinar 14.69 2.4 0
Merino47588 F 2023 Espinar 16.5 5.68 0
Merino47589 M 2023 Espinar 15.13 3.11 0
