IId FId MId
Merino49063 Merino45199 Merino45726
Merino49064 Merino45199 Merino45726
Merino49065 Merino46167 Merino45378
Merino49066 Merino46167 Merino45378
Merino49067 Merino45405 Merino45986
Merino49068 Merino45405 Merino45986
Merino49069 Merino45509 Merino45990
Merino49070 Merino45509 Merino45990
Merino49071 0 Merino46120
Merino49072 Merino45747 0
Merino49073 Merino45375 Merino46102
Merino49074 Merino45375 Merino46102
Merino49075 0 Merino45442
Merino49076 Merino45329 Merino45442
Merino49077 Merino45015 Merino45942
Merino49078 Merino45015 Merino45942
Merino49079 0 Merino46136
Merino49080 Merino45335 Merino46136
Merino49081 0 Merino45600
Merino49082 Merino45991 Merino45600
Merino49083 Merino45139 Merino45992
Merino49084 Merino45139 Merino45992
Merino49085 0 Merino45944
Merino49086 0 Merino45944
Merino49087 Merino45469 Merino45920
Merino49088 Merino45469 Merino45920
Merino49089 0 Merino45690
Merino49090 0 Merino45690
Merino49091 Merino46167 Merino45026
Merino49092 Merino46167 Merino45026
Merino49093 0 Merino46188
Merino49094 Merino45165 Merino46188
Merino49095 Merino45911 Merino45138
Merino49096 0 Merino45138
Merino49097 Merino45463 Merino44998
Merino49098 Merino45463 Merino44998
Merino49099 Merino45467 Merino45206
Merino49100 0 Merino45206
Merino49101 0 Merino45514
Merino49102 Merino45411 Merino45514
Merino49103 Merino45459 Merino45312
Merino49104 Merino45459 Merino45312
Merino49105 Merino46167 Merino45350
Merino49106 Merino46167 Merino45350
Merino49107 Merino45335 Merino45994
Merino49108 Merino45335 Merino45994
Merino49109 0 Merino45656
Merino49110 0 Merino45656
Merino49111 Merino45509 Merino45918
Merino49112 Merino45509 Merino45918
Merino49113 Merino45625 Merino46158
Merino49114 Merino45625 Merino46158
Merino49115 Merino45669 Merino45172
Merino49116 Merino45669 Merino45172
Merino49117 Merino45095 Merino45240
Merino49118 0 Merino45240
Merino49119 Merino45669 Merino46060
Merino49120 Merino45669 Merino46060
Merino49121 Merino45971 Merino45740
Merino49122 Merino45971 Merino45740
Merino49123 Merino45535 Merino45724
Merino49124 Merino45535 Merino45724
Merino49125 Merino45669 Merino45958
Merino49126 Merino45669 Merino45958
Merino49127 Merino45405 Merino45100
Merino49128 Merino45405 Merino45100
Merino49129 Merino45469 Merino45384
Merino49130 Merino45469 Merino45384
Merino49131 0 0
Merino49132 Merino45369 Merino46072
Merino49133 Merino45911 Merino45890
Merino49134 Merino45911 Merino45890
Merino49135 Merino45971 Merino45770
Merino49136 Merino45971 Merino45770
Merino49137 Merino46125 0
Merino49138 0 Merino45052
Merino49139 Merino45669 Merino45902
Merino49140 0 Merino45902
Merino49141 Merino45463 Merino45470
Merino49142 Merino45463 Merino45470
Merino49143 Merino45565 Merino45632
Merino49144 0 Merino45632
Merino49145 Merino45509 Merino45772
Merino49146 Merino45509 Merino45772
Merino49147 Merino45911 Merino45968
Merino49148 Merino45911 Merino45968
Merino49149 Merino45165 Merino45216
Merino49150 Merino45165 Merino45216
Merino49151 Merino46167 Merino45654
Merino49152 Merino46167 Merino45654
Merino49153 Merino45139 0
Merino49154 Merino45139 Merino45714
Merino49155 Merino45469 Merino46190
Merino49156 Merino45469 Merino46190
Merino49157 Merino45625 Merino45634
Merino49158 Merino45625 Merino45634
Merino49159 Merino45565 0
Merino49160 Merino45565 Merino45438
Merino49161 Merino45677 Merino45534
Merino49162 Merino45677 Merino45534
Merino49163 Merino45463 Merino45676
Merino49164 Merino45463 Merino45676
Merino49165 Merino45405 Merino45504
Merino49166 Merino45405 Merino45504
Merino49167 Merino46125 Merino45894
Merino49168 Merino46125 Merino45894
Merino49169 Merino45015 0
Merino49170 0 Merino45960
Merino49171 Merino45911 Merino45538
Merino49172 0 Merino45538
Merino49173 Merino45971 Merino45788
Merino49174 Merino45971 0
Merino49175 Merino45535 Merino45850
Merino49176 Merino45535 Merino45850
Merino49177 0 Merino45622
Merino49178 Merino45405 Merino45622
Merino49179 Merino45991 Merino45912
Merino49180 Merino45991 Merino45912
Merino49181 0 Merino45822
Merino49182 Merino45439 0
Merino49183 Merino45329 Merino45158
Merino49184 Merino45329 Merino45158
Merino49185 Merino46125 Merino45730
Merino49186 Merino46125 Merino45730
Merino49187 0 Merino45346
Merino49188 Merino45405 Merino45346
Merino49189 Merino45677 Merino45508
Merino49190 Merino45677 Merino45508
Merino49191 Merino45139 Merino45202
Merino49192 0 0
Merino49193 Merino45015 Merino45382
Merino49194 Merino45015 Merino45382
Merino49195 Merino45517 Merino45174
Merino49196 0 Merino45174
Merino49197 Merino45369 Merino45742
Merino49198 Merino45369 Merino45742
Merino49199 Merino45095 Merino45116
Merino49200 Merino45095 Merino45116
Merino49201 Merino45199 Merino45288
Merino49202 Merino45199 Merino45288
Merino49203 0 Merino45858
Merino49204 0 Merino45858
Merino49205 Merino45419 Merino45948
Merino49206 0 Merino45948
Merino49207 Merino45439 Merino45630
Merino49208 Merino45439 Merino45630
Merino49209 Merino45565 Merino45784
Merino49210 Merino45565 Merino45784
Merino49211 0 Merino45360
Merino49212 Merino45467 Merino45360
Merino49213 Merino45335 Merino45234
Merino49214 Merino45335 Merino45234
Merino49215 Merino45509 Merino45814
Merino49216 0 Merino45814
Merino49217 Merino45535 Merino45008
Merino49218 Merino45535 Merino45008
Merino49219 0 Merino45320
Merino49220 Merino45199 Merino45320
Merino49221 Merino45439 0
Merino49222 Merino45439 Merino46058
Merino49223 0 Merino45256
Merino49224 Merino46125 Merino45256
Merino49225 Merino45463 0
Merino49226 Merino45463 Merino45750
Merino49227 Merino45419 Merino46092
Merino49228 Merino45419 Merino46092
Merino49229 Merino45509 Merino45440
Merino49230 Merino45509 0
Merino49231 Merino45375 Merino46010
Merino49232 0 0
Merino49233 Merino45469 Merino45878
Merino49234 0 Merino45878
Merino49235 Merino45405 Merino45548
Merino49236 Merino45405 Merino45548
Merino49237 0 Merino46116
Merino49238 Merino45625 Merino46116
Merino49239 Merino45439 Merino45672
Merino49240 0 Merino45672
Merino49241 Merino45509 Merino45362
Merino49242 0 Merino45362
Merino49243 Merino45669 Merino45712
Merino49244 0 Merino45712
Merino49245 Merino45517 Merino45464
Merino49246 0 Merino45464
Merino49247 Merino45405 Merino45998
Merino49248 Merino45405 Merino45998
Merino49249 Merino45677 Merino45270
Merino49250 Merino45677 Merino45270
Merino49251 Merino46125 Merino45704
Merino49252 0 Merino45704
Merino49253 Merino45369 Merino45242
Merino49254 Merino45369 Merino45242
Merino49255 0 Merino46150
Merino49256 Merino45411 Merino46150
Merino49257 Merino46167 Merino45040
Merino49258 Merino46167 Merino45040
Merino49259 Merino45517 Merino45192
Merino49260 Merino45517 Merino45192
Merino49261 Merino45095 Merino45526
Merino49262 0 Merino45526
Merino49263 Merino46125 Merino45932
Merino49264 Merino46125 Merino45932
Merino49265 Merino45329 Merino45162
Merino49266 Merino45329 Merino45162
Merino49267 0 Merino45490
Merino49268 Merino45517 Merino45490
Merino49269 Merino45535 Merino45108
Merino49270 Merino45535 Merino45108
Merino49271 Merino45095 Merino46022
Merino49272 Merino45095 Merino46022
Merino49273 Merino45669 Merino45054
Merino49274 Merino45669 Merino45054
Merino49275 Merino45139 Merino46156
Merino49276 Merino45139 Merino46156
Merino49277 Merino45467 Merino45280
Merino49278 Merino45467 Merino45280
Merino49279 Merino45411 Merino46020
Merino49280 Merino45411 Merino46020
Merino49281 0 Merino45258
Merino49282 Merino45971 Merino45258
Merino49283 Merino45335 Merino45652
Merino49284 Merino45335 Merino45652
Merino49285 Merino45677 Merino46002
Merino49286 Merino45677 Merino46002
Merino49287 Merino45669 Merino45152
Merino49288 Merino45669 Merino45152
Merino49289 0 Merino45016
Merino49290 0 Merino45016
Merino49291 Merino45747 0
Merino49292 Merino45747 Merino45982
Merino49293 Merino45335 Merino45364
Merino49294 Merino45335 Merino45364
Merino49295 Merino45535 Merino45842
Merino49296 Merino45535 Merino45842
Merino49297 Merino45509 Merino45914
Merino49298 Merino45509 Merino45914
Merino49299 Merino45517 Merino45238
Merino49300 Merino45517 Merino45238
Merino49301 Merino45139 0
Merino49302 Merino45139 Merino45282
Merino49303 Merino45669 Merino44992
Merino49304 0 Merino44992
Merino49305 Merino45971 Merino45266
Merino49306 Merino45971 Merino45266
Merino49307 Merino45509 Merino45330
Merino49308 Merino45509 Merino45330
Merino49309 Merino45747 Merino46032
Merino49310 0 Merino46032
Merino49311 Merino45139 Merino45916
Merino49312 Merino45139 Merino45916
Merino49313 0 Merino45048
Merino49314 Merino45469 Merino45048
Merino49315 Merino45165 Merino46082
Merino49316 Merino45165 Merino46082
Merino49317 Merino45463 Merino46140
Merino49318 Merino45463 Merino46140
Merino49319 Merino45469 Merino45776
Merino49320 Merino45469 Merino45776
Merino49321 Merino45375 Merino45456
Merino49322 Merino45375 Merino45456
Merino49323 Merino45625 Merino45570
Merino49324 Merino45625 Merino45570
Merino49325 Merino45335 Merino45318
Merino49326 Merino45335 Merino45318
Merino49327 Merino45375 Merino45046
Merino49328 0 Merino45046
Merino49329 Merino45419 0
Merino49330 Merino45419 Merino46166
Merino49331 Merino45375 Merino45594
Merino49332 Merino45375 Merino45594
Merino49333 Merino45439 Merino45426
Merino49334 Merino45439 Merino45426
Merino49335 Merino45419 Merino46178
Merino49336 Merino45419 0
Merino49337 Merino45405 Merino45674
Merino49338 Merino45405 Merino45674
Merino49339 0 Merino45866
Merino49340 0 Merino45866
Merino49341 Merino45747 Merino46124
Merino49342 Merino45747 Merino46124
Merino49343 Merino45517 Merino46180
Merino49344 Merino45517 Merino46180
Merino49345 Merino45369 Merino45020
Merino49346 Merino45369 Merino45020
Merino49347 0 Merino46056
Merino49348 Merino45971 Merino46056
Merino49349 Merino45139 Merino45070
Merino49350 0 Merino45070
Merino49351 Merino45419 Merino45844
Merino49352 Merino45419 Merino45844
Merino49353 Merino45459 Merino46052
Merino49354 Merino45459 Merino46052
Merino49355 Merino45419 Merino45084
Merino49356 0 0
Merino49357 0 Merino45818
Merino49358 Merino45015 Merino45818
Merino49359 Merino45677 Merino45184
Merino49360 Merino45677 Merino45184
Merino49361 Merino45439 Merino45498
Merino49362 Merino45439 Merino45498
Merino49363 Merino45419 Merino45888
Merino49364 0 Merino45888
Merino49365 Merino45419 Merino45812
Merino49366 Merino45419 Merino45812
Merino49367 Merino45991 Merino45422
Merino49368 Merino45991 Merino45422
Merino49369 0 Merino45218
Merino49370 Merino45469 0
Merino49371 Merino45199 Merino46110
Merino49372 Merino45199 Merino46110
Merino49373 Merino45459 Merino45946
Merino49374 Merino45459 Merino45946
Merino49375 Merino45677 Merino45974
Merino49376 Merino45677 Merino45974
Merino49377 Merino45677 Merino45358
Merino49378 0 Merino45358
Merino49379 Merino46125 Merino45984
Merino49380 0 Merino45984
Merino49381 Merino45015 Merino45820
Merino49382 Merino45015 Merino45820
Merino49383 Merino45329 Merino45978
Merino49384 Merino45329 Merino45978
Merino49385 Merino45669 Merino45518
Merino49386 Merino45669 0
Merino49387 Merino45469 Merino45716
Merino49388 Merino45469 Merino45716
Merino49389 Merino45677 Merino46048
Merino49390 Merino45677 Merino46048
Merino49391 0 Merino47022
Merino49392 Merino48579 Merino47022
Merino49393 Merino48589 Merino47052
Merino49394 Merino48589 Merino47052
Merino49395 Merino49245 Merino47026
Merino49396 0 Merino47026
Merino49397 Merino48503 Merino47392
Merino49398 Merino48503 Merino47392
Merino49399 Merino48353 Merino47336
Merino49400 Merino48353 Merino47336
Merino49401 Merino48235 Merino47106
Merino49402 Merino48235 Merino47106
Merino49403 0 Merino47484
Merino49404 Merino48309 Merino47484
Merino49405 0 Merino47088
Merino49406 0 0
Merino49407 Merino49245 Merino47562
Merino49408 Merino49245 Merino47562
Merino49409 Merino48375 Merino47588
Merino49410 Merino48375 Merino47588
Merino49411 Merino48853 Merino47198
Merino49412 0 Merino47198
Merino49413 Merino48353 Merino47272
Merino49414 Merino48353 Merino47272
Merino49415 Merino49073 Merino47112
Merino49416 0 Merino47112
Merino49417 Merino49279 Merino47242
Merino49418 Merino49279 Merino47242
Merino49419 Merino48641 Merino47502
Merino49420 Merino48641 Merino47502
Merino49421 Merino49245 Merino47294
Merino49422 Merino49245 Merino47294
Merino49423 Merino48733 Merino47528
Merino49424 Merino48733 Merino47528
Merino49425 Merino48715 Merino47156
Merino49426 0 Merino47156
Merino49427 Merino48715 Merino47660
Merino49428 Merino48715 Merino47660
Merino49429 0 Merino47164
Merino49430 Merino48733 Merino47164
Merino49431 Merino48453 Merino46942
Merino49432 Merino48453 Merino46942
Merino49433 0 Merino47014
Merino49434 Merino48395 Merino47014
Merino49435 0 Merino47060
Merino49436 Merino48303 Merino47060
Merino49437 Merino48395 Merino47206
Merino49438 Merino48395 Merino47206
Merino49439 Merino49073 Merino47146
Merino49440 Merino49073 Merino47146
Merino49441 0 Merino47010
Merino49442 0 0
Merino49443 Merino49279 Merino47572
Merino49444 Merino49279 0
Merino49445 Merino48527 Merino47104
Merino49446 0 Merino47104
Merino49447 Merino48395 Merino46996
Merino49448 0 Merino46996
Merino49449 0 Merino47132
Merino49450 Merino48395 Merino47132
Merino49451 Merino48641 Merino47778
Merino49452 Merino48641 Merino47778
Merino49453 Merino48351 Merino46956
Merino49454 Merino48351 Merino46956
Merino49455 0 Merino47602
Merino49456 Merino48221 Merino47602
Merino49457 Merino48733 Merino47202
Merino49458 Merino48733 Merino47202
Merino49459 Merino48527 Merino47738
Merino49460 Merino48527 0
Merino49461 Merino48641 Merino47050
Merino49462 Merino48641 Merino47050
Merino49463 Merino48527 Merino47054
Merino49464 Merino48527 Merino47054
Merino49465 Merino48579 Merino47724
Merino49466 Merino48579 Merino47724
Merino49467 Merino48351 0
Merino49468 Merino48351 Merino47002
Merino49469 Merino48309 Merino47032
Merino49470 Merino48309 Merino47032
Merino49471 Merino48375 Merino47082
Merino49472 Merino48375 Merino47082
Merino49473 Merino48453 Merino47196
Merino49474 0 Merino47196
Merino49475 Merino48601 Merino47004
Merino49476 0 Merino47004
Merino49477 Merino48351 Merino47046
Merino49478 Merino48351 Merino47046
Merino49479 Merino48325 Merino47180
Merino49480 0 Merino47180
Merino49481 0 Merino47192
Merino49482 0 Merino47192
Merino49483 Merino49317 Merino47280
Merino49484 Merino49317 Merino47280
Merino49485 0 Merino47494
Merino49486 Merino49079 Merino47494
Merino49487 Merino48309 0
Merino49488 Merino48309 Merino46966
Merino49489 Merino48253 0
Merino49490 Merino48253 Merino47134
Merino49491 Merino48715 Merino47770
Merino49492 0 Merino47770
Merino49493 Merino49079 Merino47628
Merino49494 0 Merino47628
Merino49495 Merino48733 Merino47098
Merino49496 Merino48733 Merino47098
Merino49497 0 Merino47380
Merino49498 Merino49079 Merino47380
Merino49499 Merino48221 Merino47048
Merino49500 Merino48221 Merino47048
Merino49501 Merino48853 Merino47154
Merino49502 Merino48853 0
Merino49503 Merino48641 Merino47116
Merino49504 0 Merino47116
Merino49505 Merino48717 Merino46926
Merino49506 Merino48717 Merino46926
Merino49507 0 Merino47080
Merino49508 0 Merino47080
Merino49509 0 0
Merino49510 0 0
Merino49511 Merino48221 Merino47774
Merino49512 Merino48221 Merino47774
Merino49513 Merino48453 Merino47214
Merino49514 0 Merino47214
Merino49515 0 Merino47570
Merino49516 Merino48853 Merino47570
Merino49517 Merino48325 Merino47580
Merino49518 Merino48325 Merino47580
Merino49519 0 Merino47044
Merino49520 Merino48717 Merino47044
Merino49521 0 Merino47182
Merino49522 Merino48681 Merino47182
Merino49523 Merino48221 Merino47520
Merino49524 Merino48221 Merino47520
Merino49525 Merino48309 Merino47420
Merino49526 Merino48309 Merino47420
Merino49527 Merino48353 Merino46840
Merino49528 Merino48353 Merino46840
Merino49529 Merino48527 Merino47396
Merino49530 Merino48527 Merino47396
Merino49531 0 Merino47776
Merino49532 Merino48309 Merino47776
Merino49533 Merino48375 Merino47092
Merino49534 Merino48375 Merino47092
Merino49535 Merino48601 Merino47120
Merino49536 Merino48601 Merino47120
Merino49537 0 Merino47244
Merino49538 Merino48681 Merino47244
Merino49539 Merino48853 Merino47346
Merino49540 Merino48853 Merino47346
Merino49541 Merino49245 Merino47236
Merino49542 0 Merino47236
Merino49543 Merino48733 Merino47216
Merino49544 0 Merino47216
Merino49545 Merino48453 Merino47486
Merino49546 Merino48453 Merino47486
Merino49547 Merino48527 Merino47464
Merino49548 Merino48527 Merino47464
Merino49549 Merino48391 Merino47018
Merino49550 Merino48391 Merino47018
Merino49551 Merino48395 0
Merino49552 Merino48395 Merino46914
Merino49553 Merino48503 Merino47000
Merino49554 Merino48503 Merino47000
Merino49555 0 Merino47680
Merino49556 Merino48375 Merino47680
Merino49557 Merino48235 Merino47684
Merino49558 Merino48235 Merino47684
Merino49559 0 Merino47530
Merino49560 Merino48687 Merino47530
Merino49561 Merino48253 Merino47172
Merino49562 Merino48253 Merino47172
Merino49563 Merino48253 Merino46962
Merino49564 Merino48253 Merino46962
Merino49565 Merino48453 Merino47252
Merino49566 Merino48453 Merino47252
Merino49567 Merino48601 Merino47170
Merino49568 Merino48601 Merino47170
Merino49569 Merino48395 Merino46886
Merino49570 0 Merino46886
Merino49571 Merino49279 Merino47422
Merino49572 Merino49279 Merino47422
Merino49573 Merino49317 Merino47368
Merino49574 Merino49317 Merino47368
Merino49575 0 Merino47742
Merino49576 Merino48375 Merino47742
Merino49577 Merino48253 Merino47766
Merino49578 0 Merino47766
Merino49579 0 Merino47648
Merino49580 Merino48641 Merino47648
Merino49581 Merino48687 Merino47514
Merino49582 0 Merino47514
Merino49583 0 Merino47756
Merino49584 Merino48353 Merino47756
Merino49585 Merino48681 Merino46974
Merino49586 Merino48681 Merino46974
